Sex,Race/Ethnicity,Age,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction,Type
Both Sexes,Black (includes Hispanic),Ages 50-64,2010,6.8943,6.2886,7.5426,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 50-64,2011,7.3613,6.7475,8.016,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 50-64,2012,6.1868,5.6325,6.781,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 50-64,2013,5.9667,5.4289,6.5434,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 50-64,2014,6.5903,6.0314,7.1872,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 50-64,2015,6.3694,5.8261,6.95,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 50-64,2016,6.2659,5.7324,6.8361,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65+,2000,15.2517,13.8566,16.7504,2000-2016,-1.642,-2.2423,-1.038,Trend is Falling,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65+,2001,14.5743,13.2239,16.0266,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65+,2002,12.9577,11.6883,14.3283,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65+,2003,15.4141,14.0379,16.8898,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65+,2004,14.172,12.862,15.5803,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65+,2005,13.6567,12.3868,15.0225,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65+,2006,13.2896,12.0493,14.6239,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65+,2007,13.6797,12.4313,15.0205,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65+,2008,12.3456,11.1747,13.6067,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65+,2009,11.8433,10.7157,13.0584,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65+,2010,11.227,10.1392,12.4004,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65+,2011,13.2332,12.0656,14.4838,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65+,2012,12.742,11.6173,13.9468,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65+,2013,12.4598,11.3661,13.6308,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65+,2014,12.1174,11.0628,13.2461,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65+,2015,10.9703,9.9876,12.0241,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65+,2016,11.4641,10.4787,12.5179,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages <15,2000,-,-,-,2000-2016,-,-,-,-,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages <15,2001,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages <15,2002,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages <15,2003,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages <15,2004,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages <15,2005,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages <15,2006,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages <15,2007,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages <15,2008,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages <15,2009,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages <15,2010,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages <15,2011,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages <15,2012,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages <15,2013,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages <15,2014,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages <15,2015,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages <15,2016,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 15-39,2000,0.2101,0.1406,0.3016,2000-2016,-,-,-,-,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 15-39,2001,0.2544,0.1761,0.355,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 15-39,2002,0.2892,0.2054,0.395,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 15-39,2003,0.2456,0.1697,0.3433,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 15-39,2004,0.2632,0.1829,0.3656,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 15-39,2005,0.2875,0.2048,0.3919,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 15-39,2006,0.1907,0.124,0.2792,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 15-39,2007,0.1841,0.1197,0.27,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 15-39,2008,0.1492,0.0918,0.2281,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 15-39,2009,0.1999,0.1331,0.2876,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 15-39,2010,0.1959,0.1284,0.285,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 15-39,2011,0.1491,0.0929,0.2262,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 15-39,2012,0.215,0.144,0.3073,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 15-39,2013,0.1911,0.126,0.2768,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 15-39,2014,0.1435,0.089,0.2181,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 15-39,2015,0.1184,0.0707,0.1857,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 15-39,2016,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 40-64,2000,6.9397,6.4063,7.5052,2000-2009,-5.299,-6.5258,-4.056,Trend is Falling,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 40-64,2001,6.3456,5.8453,6.8768,2009-2016,-1.9903,-3.8623,-0.0818,Trend is Falling,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 40-64,2002,6.2811,5.7941,6.7978,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 40-64,2003,5.8793,5.4181,6.3691,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 40-64,2004,6.3094,5.8422,6.8038,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 40-64,2005,5.4675,5.0414,5.92,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 40-64,2006,4.8383,4.4456,5.2565,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 40-64,2007,4.8647,4.4786,5.2753,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 40-64,2008,4.5005,4.1363,4.8884,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 40-64,2009,4.0414,3.7036,4.402,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 40-64,2010,4.2855,3.943,4.6502,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 40-64,2011,4.3814,4.0417,4.7426,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 40-64,2012,3.9045,3.5852,4.2452,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 40-64,2013,3.8205,3.5066,4.1555,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 40-64,2014,3.9791,3.6636,4.3152,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 40-64,2015,3.7437,3.4409,4.0669,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 40-64,2016,3.7973,3.4935,4.1212,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65-74,2000,15.4465,13.6092,17.4626,2000-2016,-1.9271,-2.5309,-1.3196,Trend is Falling,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65-74,2001,15.3574,13.5396,17.3513,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65-74,2002,12.7055,11.0703,14.5145,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65-74,2003,15.1389,13.3624,17.0861,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65-74,2004,13.4755,11.8157,15.3034,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65-74,2005,13.5591,11.9116,15.371,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65-74,2006,13.4495,11.825,15.2348,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65-74,2007,13.183,11.5989,14.9234,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65-74,2008,11.4453,9.9973,13.0448,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65-74,2009,12.4191,10.9178,14.069,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65-74,2010,10.9249,9.5405,12.4535,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65-74,2011,12.5695,11.1071,14.171,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65-74,2012,12.2769,10.8632,13.8233,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65-74,2013,11.8595,10.4998,13.3457,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65-74,2014,11.9292,10.602,13.3762,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65-74,2015,10.7453,9.515,12.0898,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 65-74,2016,10.9885,9.7754,12.31,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 75+,2000,15.0387,12.9599,17.3562,2000-2016,-1.3395,-2.103,-0.57,Trend is Falling,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 75+,2001,13.7174,11.7489,15.9221,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 75+,2002,13.2337,11.3072,15.3945,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 75+,2003,15.7152,13.6264,18.0342,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 75+,2004,14.9342,12.9154,17.1797,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 75+,2005,13.7635,11.846,15.9034,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 75+,2006,13.1146,11.2583,15.1897,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 75+,2007,14.2233,12.3014,16.3601,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 75+,2008,13.3309,11.4931,15.3788,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 75+,2009,11.2133,9.5526,13.0797,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 75+,2010,11.5576,9.8893,13.4263,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 75+,2011,13.9594,12.1423,15.9711,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 75+,2012,13.2509,11.5056,15.1854,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 75+,2013,13.1166,11.4047,15.0124,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 75+,2014,12.3233,10.6884,14.1368,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 75+,2015,11.2164,9.6877,12.9174,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages 75+,2016,11.9845,10.4305,13.7046,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages < 20,2000,-,-,-,2000-2016,-,-,-,-,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages < 20,2001,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages < 20,2002,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages < 20,2003,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages < 20,2004,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages < 20,2005,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages < 20,2006,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages < 20,2007,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages < 20,2008,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages < 20,2009,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages < 20,2010,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages < 20,2011,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages < 20,2012,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages < 20,2013,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages < 20,2014,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages < 20,2015,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Black (includes Hispanic),Ages < 20,2016,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),All Ages,2000,1.7718,1.5614,1.9997,2000-2016,-0.7898,-1.4006,-0.1752,Trend is Falling,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),All Ages,2001,1.8401,1.6303,2.0666,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),All Ages,2002,1.5842,1.3944,1.79,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),All Ages,2003,1.6993,1.5081,1.9057,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),All Ages,2004,1.6607,1.4771,1.8585,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),All Ages,2005,1.4678,1.3021,1.6468,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),All Ages,2006,1.5709,1.3999,1.7551,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),All Ages,2007,1.5656,1.4008,1.7427,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),All Ages,2008,1.4843,1.3267,1.6536,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),All Ages,2009,1.5125,1.3597,1.6762,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),All Ages,2010,1.5018,1.3523,1.6618,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),All Ages,2011,1.4536,1.3106,1.6065,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),All Ages,2012,1.6069,1.4592,1.7642,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),All Ages,2013,1.4219,1.2883,1.5644,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),All Ages,2014,1.4885,1.3536,1.6322,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),All Ages,2015,1.6444,1.5056,1.7915,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),All Ages,2016,1.4871,1.359,1.623,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages < 50,2000,0.1648,0.1143,0.2282,2000-2016,-1.986,-3.4174,-0.5333,Trend is Falling,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages < 50,2001,0.2033,0.1469,0.2722,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages < 50,2002,0.1746,0.125,0.2357,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages < 50,2003,0.1969,0.1447,0.2603,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages < 50,2004,0.1937,0.1427,0.2555,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages < 50,2005,0.1527,0.1095,0.2061,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages < 50,2006,0.1488,0.1069,0.2004,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages < 50,2007,0.1667,0.123,0.2199,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages < 50,2008,0.1284,0.091,0.1748,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages < 50,2009,0.1191,0.0836,0.1634,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages < 50,2010,0.1868,0.1431,0.239,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages < 50,2011,0.1501,0.1114,0.197,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages < 50,2012,0.1474,0.1094,0.1934,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages < 50,2013,0.1297,0.095,0.1722,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages < 50,2014,0.1692,0.1292,0.2169,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages < 50,2015,0.1238,0.0907,0.1644,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages < 50,2016,0.1343,0.0995,0.1766,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 50-64,2000,3.3345,2.7182,4.0484,2000-2016,-1.3809,-2.2127,-0.5421,Trend is Falling,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 50-64,2001,3.0812,2.5059,3.7486,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 50-64,2002,2.7898,2.2614,3.4047,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 50-64,2003,2.7398,2.2282,3.3334,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 50-64,2004,2.9325,2.4155,3.5269,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 50-64,2005,2.7081,2.2286,3.26,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 50-64,2006,2.2734,1.8527,2.7613,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 50-64,2007,2.4085,1.986,2.8943,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 50-64,2008,2.4191,2.0067,2.8912,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 50-64,2009,2.9067,2.4653,3.4042,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 50-64,2010,2.4346,2.045,2.8766,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 50-64,2011,2.4955,2.1107,2.9301,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 50-64,2012,2.4707,2.0956,2.8933,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 50-64,2013,2.4641,2.099,2.8743,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 50-64,2014,2.2982,1.9547,2.6847,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 50-64,2015,2.6621,2.2996,3.0654,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 50-64,2016,2.3406,2.0092,2.7109,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 65+,2000,9.1184,7.6782,10.7498,2000-2016,-0.4324,-1.1966,0.3378,Stable,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 65+,2001,9.7391,8.2861,11.3729,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 65+,2002,8.2248,6.914,9.7101,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 65+,2003,9.0672,7.7358,10.5616,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 65+,2004,8.5511,7.2895,9.9678,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 65+,2005,7.5261,6.3914,8.8052,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 65+,2006,8.8802,7.6617,10.2374,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 65+,2007,8.5753,7.4145,9.8667,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 65+,2008,8.1387,7.0278,9.3749,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 65+,2009,7.8363,6.7821,9.0084,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 65+,2010,7.924,6.8797,9.0815,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 65+,2011,7.6806,6.6838,8.7839,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 65+,2012,8.9392,7.8934,10.0848,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 65+,2013,7.584,6.6531,8.609,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 65+,2014,8.0822,7.1345,9.1201,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 65+,2015,9.1434,8.1619,10.2101,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 65+,2016,8.2203,7.3186,9.2023,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages <15,2000,-,-,-,2000-2016,-,-,-,-,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages <15,2001,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages <15,2002,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages <15,2003,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages <15,2004,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages <15,2005,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages <15,2006,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages <15,2007,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages <15,2008,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages <15,2009,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages <15,2010,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages <15,2011,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages <15,2012,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages <15,2013,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages <15,2014,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages <15,2015,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages <15,2016,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 15-39,2000,-,-,-,2000-2016,-,-,-,-,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 15-39,2001,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 15-39,2002,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 15-39,2003,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 15-39,2004,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 15-39,2005,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 15-39,2006,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 15-39,2007,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 15-39,2008,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 15-39,2009,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 15-39,2010,0.1036,0.0638,0.1586,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 15-39,2011,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 15-39,2012,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 15-39,2013,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 15-39,2014,0.1163,0.0734,0.174,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 15-39,2015,0.0882,0.0529,0.1377,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 15-39,2016,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 40-64,2000,1.9352,1.6093,2.3066,2000-2016,-1.6267,-2.3215,-0.9271,Trend is Falling,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 40-64,2001,1.9178,1.6038,2.2742,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 40-64,2002,1.6975,1.4122,2.0226,,,,,,Oral Cavity & Pharynx
Both Sexes,Hispanic (any race),Ages 40-64,2003,1.7354,1.4541,2.0543,,,,,,Oral Cavity & Pharynx
