Sex,Race/Ethnicity,Age,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction,Type
Both Sexes,Black (includes Hispanic),Ages 15-39,2003,0.4056,0.3052,0.5277,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 15-39,2004,0.4603,0.353,0.5892,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 15-39,2005,0.4913,0.3794,0.6251,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 15-39,2006,0.3404,0.2479,0.4549,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 15-39,2007,0.36,0.2666,0.4748,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 15-39,2008,0.383,0.2854,0.5021,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 15-39,2009,0.3362,0.2462,0.4473,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 15-39,2010,0.3221,0.2341,0.4311,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 15-39,2011,0.3414,0.2499,0.4541,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 15-39,2012,0.3356,0.2462,0.4457,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 15-39,2013,0.3641,0.2722,0.476,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 15-39,2014,0.3478,0.2571,0.4588,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 15-39,2015,0.3443,0.2566,0.4516,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 15-39,2016,0.374,0.2801,0.4878,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 40-64,2000,8.5638,7.974,9.1855,2000-2011,3.7718,3.2049,4.3418,Trend is Rising,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 40-64,2001,8.7257,8.1405,9.3416,2011-2016,-1.8954,-3.2908,-0.4799,Trend is Falling,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 40-64,2002,8.6591,8.0882,9.2596,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 40-64,2003,9.4656,8.8797,10.0798,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 40-64,2004,9.5674,8.9915,10.1705,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 40-64,2005,10.3763,9.7866,10.9921,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 40-64,2006,10.5838,10.0018,11.191,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 40-64,2007,10.4999,9.9308,11.0933,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 40-64,2008,11.2002,10.6249,11.799,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 40-64,2009,12.1861,11.5966,12.7982,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 40-64,2010,12.221,11.6435,12.8203,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 40-64,2011,12.2758,11.7075,12.8653,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 40-64,2012,12.1767,11.6188,12.7553,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 40-64,2013,12.3568,11.8039,12.9298,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 40-64,2014,12.1739,11.6293,12.7384,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 40-64,2015,11.5421,11.0185,12.0853,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 40-64,2016,11.3584,10.8431,11.8931,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 65-74,2000,23.7109,21.415,26.1856,2000-2007,0.798,-0.8837,2.5081,Stable,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 65-74,2001,21.6398,19.4656,23.9902,2007-2016,5.6429,4.7391,6.5545,Trend is Rising,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 65-74,2002,22.9523,20.719,25.36,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 65-74,2003,22.776,20.5677,25.1561,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 65-74,2004,25.196,22.8965,27.6635,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 65-74,2005,24.6127,22.3583,27.0321,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 65-74,2006,23.7238,21.5437,26.0644,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 65-74,2007,23.7626,21.604,26.0782,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 65-74,2008,24.4694,22.3134,26.7773,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 65-74,2009,28.0737,25.8016,30.4925,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 65-74,2010,27.5365,25.324,29.8911,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 65-74,2011,30.6627,28.3617,33.1013,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 65-74,2012,31.9842,29.6893,34.4097,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 65-74,2013,34.4488,32.1337,36.8873,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 65-74,2014,34.8815,32.6271,37.2519,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 65-74,2015,36.9784,34.7033,39.3641,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 65-74,2016,39.9665,37.6725,42.365,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 75+,2000,29.2489,26.3204,32.4145,2000-2016,0.9885,0.5825,1.3962,Trend is Rising,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 75+,2001,33.4727,30.3467,36.8334,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 75+,2002,33.5035,30.3956,36.8433,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 75+,2003,34.9951,31.8339,38.3854,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 75+,2004,35.9504,32.7713,39.3549,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 75+,2005,33.2609,30.241,36.5011,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 75+,2006,33.8909,30.8635,37.1352,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 75+,2007,35.0619,32.007,38.3296,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 75+,2008,36.136,33.0641,39.4163,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 75+,2009,34.3007,31.3385,37.467,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 75+,2010,34.3491,31.4279,37.4685,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 75+,2011,36.6959,33.7171,39.8671,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 75+,2012,38.4658,35.4513,41.6676,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 75+,2013,36.6995,33.8015,39.7791,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 75+,2014,37.0788,34.2047,40.1294,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 75+,2015,37.3724,34.5313,40.3842,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages 75+,2016,37.6125,34.8087,40.5816,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages < 20,2000,-,-,-,2000-2016,-,-,-,-,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages < 20,2001,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages < 20,2002,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages < 20,2003,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages < 20,2004,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages < 20,2005,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages < 20,2006,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages < 20,2007,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages < 20,2008,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages < 20,2009,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages < 20,2010,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages < 20,2011,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages < 20,2012,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages < 20,2013,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages < 20,2014,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages < 20,2015,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Black (includes Hispanic),Ages < 20,2016,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),All Ages,2000,7.4484,7.0064,7.9081,2000-2016,1.4337,1.1648,1.7033,Trend is Rising,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),All Ages,2001,7.4527,7.025,7.897,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),All Ages,2002,7.724,7.2996,8.1641,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),All Ages,2003,7.9923,7.5742,8.4253,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),All Ages,2004,7.9028,7.4965,8.3232,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),All Ages,2005,8.6303,8.217,9.057,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),All Ages,2006,8.2966,7.9001,8.7059,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),All Ages,2007,8.1561,7.7753,8.549,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),All Ages,2008,8.485,8.1048,8.8768,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),All Ages,2009,8.8335,8.4552,9.2227,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),All Ages,2010,8.7038,8.3366,9.0814,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),All Ages,2011,8.9758,8.6151,9.3464,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),All Ages,2012,9.2457,8.8888,9.6121,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),All Ages,2013,9.3679,9.0198,9.7249,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),All Ages,2014,9.0974,8.7615,9.442,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),All Ages,2015,9.1221,8.7942,9.4582,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),All Ages,2016,9.5068,9.18,9.8415,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages < 50,2000,0.8454,0.7221,0.9818,2000-2016,-2.892,-3.5502,-2.2294,Trend is Falling,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages < 50,2001,0.8166,0.6984,0.9471,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages < 50,2002,0.6979,0.5914,0.8164,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages < 50,2003,0.76,0.6521,0.8792,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages < 50,2004,0.7796,0.6724,0.8977,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages < 50,2005,0.7435,0.6418,0.8554,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages < 50,2006,0.6525,0.5601,0.7546,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages < 50,2007,0.73,0.6346,0.8346,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages < 50,2008,0.6739,0.5838,0.773,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages < 50,2009,0.6129,0.5287,0.7059,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages < 50,2010,0.539,0.4613,0.6252,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages < 50,2011,0.5854,0.5055,0.6736,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages < 50,2012,0.5964,0.5169,0.6839,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages < 50,2013,0.5479,0.4726,0.6311,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages < 50,2014,0.5054,0.4336,0.5851,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages < 50,2015,0.5564,0.4821,0.6382,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages < 50,2016,0.5527,0.4802,0.6324,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 50-64,2000,10.4093,9.2953,11.6197,2000-2013,3.3467,2.4294,4.2723,Trend is Rising,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 50-64,2001,11.6747,10.5281,12.9118,2013-2016,-3.1379,-8.7677,2.8393,Stable,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 50-64,2002,12.5611,11.402,13.8056,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 50-64,2003,13.9092,12.7288,15.1694,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 50-64,2004,13.909,12.7596,15.1338,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 50-64,2005,15.7001,14.5192,16.9514,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 50-64,2006,14.8859,13.7713,16.0667,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 50-64,2007,14.2813,13.2229,15.4018,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 50-64,2008,15.6896,14.6109,16.8268,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 50-64,2009,16.3049,15.2375,17.4272,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 50-64,2010,15.8322,14.8122,16.9039,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 50-64,2011,17.2377,16.2008,18.3234,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 50-64,2012,17.7109,16.684,18.7845,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 50-64,2013,18.7854,17.7511,19.8642,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 50-64,2014,17.0388,16.0787,18.0413,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 50-64,2015,16.4455,15.5259,17.4055,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 50-64,2016,17.2605,16.3391,18.2203,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65+,2000,41.742,38.606,45.065,2000-2016,1.4006,1.1906,1.611,Trend is Rising,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65+,2001,40.4399,37.4399,43.6168,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65+,2002,42.214,39.234,45.3611,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65+,2003,42.3818,39.4703,45.452,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65+,2004,41.5612,38.7365,44.5377,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65+,2005,45.3993,42.5218,48.4203,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65+,2006,44.2461,41.469,47.1602,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65+,2007,43.4081,40.7413,46.204,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65+,2008,44.6605,42.0038,47.4409,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65+,2009,47.0367,44.3832,49.8072,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65+,2010,46.9945,44.4058,49.6943,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65+,2011,47.214,44.6937,49.8391,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65+,2012,48.7253,46.2318,51.318,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65+,2013,48.6944,46.2795,51.2026,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65+,2014,48.8701,46.5153,51.3131,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65+,2015,49.4777,47.1734,51.8655,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65+,2016,51.5758,49.2796,53.9513,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages <15,2000,-,-,-,2000-2016,-,-,-,-,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages <15,2001,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages <15,2002,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages <15,2003,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages <15,2004,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages <15,2005,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages <15,2006,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages <15,2007,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages <15,2008,0.1253,0.0741,0.1983,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages <15,2009,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages <15,2010,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages <15,2011,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages <15,2012,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages <15,2013,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages <15,2014,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages <15,2015,-,-,-,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages <15,2016,0.122,0.0735,0.1906,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 15-39,2000,0.1777,0.1144,0.2621,2000-2016,0.0915,-2.174,2.4094,Stable,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 15-39,2001,0.2382,0.1652,0.3313,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 15-39,2002,0.1332,0.0809,0.2052,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 15-39,2003,0.1818,0.1203,0.2624,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 15-39,2004,0.1558,0.1004,0.2299,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 15-39,2005,0.1599,0.1048,0.2327,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 15-39,2006,0.15,0.0976,0.2197,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 15-39,2007,0.2206,0.1577,0.2997,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 15-39,2008,0.1263,0.0805,0.1882,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 15-39,2009,0.1423,0.0941,0.206,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 15-39,2010,0.1147,0.0724,0.1723,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 15-39,2011,0.1571,0.1063,0.223,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 15-39,2012,0.1917,0.1364,0.2614,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 15-39,2013,0.1482,0.1003,0.2107,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 15-39,2014,0.1343,0.0882,0.1952,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 15-39,2015,0.1945,0.1385,0.2647,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 15-39,2016,0.2254,0.1658,0.2988,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 40-64,2000,6.8676,6.2467,7.5326,2000-2013,2.2695,1.4946,3.0504,Trend is Rising,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 40-64,2001,7.3826,6.7544,8.0527,2013-2016,-2.9754,-8.0745,2.4065,Stable,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 40-64,2002,7.6868,7.0615,8.3518,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 40-64,2003,8.3994,7.7654,9.0706,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 40-64,2004,8.5219,7.901,9.1779,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 40-64,2005,9.2933,8.664,9.9556,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 40-64,2006,8.6544,8.0644,9.2755,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 40-64,2007,8.4491,7.8839,9.0436,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 40-64,2008,9.1101,8.5383,9.7096,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 40-64,2009,9.2862,8.7246,9.874,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 40-64,2010,8.9182,8.3834,9.4779,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 40-64,2011,9.6696,9.1263,10.2365,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 40-64,2012,9.9026,9.3647,10.4631,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 40-64,2013,10.3541,9.8155,10.9144,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 40-64,2014,9.4267,8.9251,9.9491,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 40-64,2015,9.1755,8.6924,9.6786,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 40-64,2016,9.4831,9.0024,9.9829,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65-74,2000,31.3698,28.0918,34.9237,2000-2016,1.6712,1.1801,2.1647,Trend is Rising,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65-74,2001,29.2287,26.1384,32.5831,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65-74,2002,34.637,31.3285,38.1991,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65-74,2003,32.7614,29.6068,36.1602,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65-74,2004,31.4341,28.3827,34.7227,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65-74,2005,34.5707,31.4228,37.947,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65-74,2006,32.1439,29.1771,35.3296,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65-74,2007,32.6863,29.7653,35.8161,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65-74,2008,31.032,28.2551,34.0076,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65-74,2009,33.8451,31.0138,36.865,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65-74,2010,34.0883,31.3076,37.0491,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Hispanic (any race),Ages 65-74,2011,36.1816,33.377,39.1582,,,,,,Liver & Intrahepatic Bile Duct
