Sex,Race/Ethnicity,Age,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction,Type
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,2012,0.854,0.7018,1.0291,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,2013,0.9571,0.7989,1.1374,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,2014,0.7519,0.6131,0.9126,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,2015,0.8631,0.7164,1.0309,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,2016,0.9176,0.768,1.0878,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,2000,2.9983,2.1941,4,2000-2007,-3.894,-7.571,-0.0706,Trend is Falling,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,2001,3.2248,2.4143,4.2193,2007-2016,3.8786,1.79,6.0101,Trend is Rising,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,2002,3.8086,2.9504,4.8379,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,2003,2.8744,2.1584,3.7514,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,2004,2.8172,2.1329,3.6516,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,2005,2.459,1.8354,3.2254,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,2006,2.7292,2.096,3.4943,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,2007,2.4236,1.8442,3.1278,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,2008,2.7349,2.1316,3.4561,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,2009,2.5743,2.0025,3.2584,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,2010,3.0793,2.469,3.795,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,2011,3.1489,2.5467,3.8515,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,2012,3.1617,2.5652,3.8557,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,2013,3.0473,2.4754,3.7124,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,2014,3.3906,2.7925,4.079,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,2015,3.5737,2.9679,4.267,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,2016,3.4602,2.8758,4.129,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,2000,7.6281,5.7969,9.8515,2000-2016,1.0711,-0.0009,2.1546,Stable,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,2001,7.3076,5.6206,9.3484,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,2002,7.717,6.0138,9.7555,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,2003,7.9914,6.2959,10.0038,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,2004,8.0268,6.3825,9.9674,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,2005,8.641,6.9799,10.5798,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,2006,7.6012,6.0795,9.3877,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,2007,5.8114,4.5209,7.3545,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,2008,7.2688,5.8646,8.9083,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,2009,7.8605,6.4285,9.5161,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,2010,8.6833,7.2052,10.3737,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,2011,7.0836,5.821,8.5404,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,2012,7.5827,6.3057,9.0425,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,2013,8.0423,6.7738,9.4803,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,2014,8.1781,6.9399,9.5744,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,2015,9.5935,8.2714,11.0657,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,2016,8.9391,7.7057,10.3131,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages <15,2000,-,-,-,2000-2016,-,-,-,-,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages <15,2001,0.6787,0.4021,1.0715,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages <15,2002,0.654,0.3874,1.033,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages <15,2003,-,-,-,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages <15,2004,0.8932,0.578,1.3155,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages <15,2005,-,-,-,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages <15,2006,-,-,-,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages <15,2007,-,-,-,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages <15,2008,0.5908,0.3555,0.9208,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages <15,2009,0.5072,0.2953,0.8114,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages <15,2010,0.7806,0.5142,1.1359,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages <15,2011,0.5708,0.3485,0.8818,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages <15,2012,0.7631,0.5027,1.11,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages <15,2013,0.5995,0.3757,0.9077,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages <15,2014,-,-,-,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages <15,2015,0.5278,0.3224,0.8148,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages <15,2016,0.596,0.3778,0.8943,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 15-39,2000,0.4399,0.2748,0.667,2000-2016,2.4671,0.7349,4.2291,Trend is Rising,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 15-39,2001,0.4526,0.292,0.6706,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 15-39,2002,0.3978,0.251,0.6001,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 15-39,2003,0.4225,0.2695,0.6306,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 15-39,2004,0.5275,0.3571,0.7509,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 15-39,2005,0.6463,0.4582,0.8855,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 15-39,2006,0.6943,0.5009,0.9373,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 15-39,2007,0.6016,0.4271,0.8237,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 15-39,2008,0.6299,0.4513,0.8555,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 15-39,2009,0.5376,0.3738,0.7481,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 15-39,2010,0.6779,0.4956,0.9052,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 15-39,2011,0.5767,0.4112,0.7864,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 15-39,2012,0.4958,0.3443,0.6909,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 15-39,2013,0.7016,0.521,0.9241,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 15-39,2014,0.4958,0.346,0.6876,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 15-39,2015,0.6909,0.5141,0.9082,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 15-39,2016,0.7697,0.5844,0.9945,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 40-64,2000,2.3507,1.8537,2.9395,2000-2007,-3.7383,-7.3649,0.0302,Stable,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 40-64,2001,2.2668,1.7908,2.83,2007-2016,3.9537,1.8206,6.1314,Trend is Rising,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 40-64,2002,2.7333,2.2231,3.3252,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 40-64,2003,2.0152,1.5924,2.5155,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 40-64,2004,2.3263,1.8839,2.8414,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 40-64,2005,1.981,1.5819,2.45,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 40-64,2006,1.8685,1.4939,2.3088,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 40-64,2007,2.0313,1.6466,2.479,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 40-64,2008,1.9458,1.5791,2.3724,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 40-64,2009,1.9747,1.611,2.396,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 40-64,2010,2.1951,1.8218,2.6228,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 40-64,2011,1.9969,1.6516,2.3938,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 40-64,2012,2.4752,2.0895,2.9116,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 40-64,2013,2.5395,2.1547,2.9733,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 40-64,2014,2.5957,2.2126,3.0262,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 40-64,2015,2.6384,2.2588,3.0639,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 40-64,2016,2.5719,2.2037,2.9845,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65-74,2000,5.5014,3.7075,7.8623,2000-2016,0.4934,-0.6063,1.6053,Stable,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65-74,2001,6.0248,4.1675,8.4249,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65-74,2002,6.3633,4.4971,8.7434,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65-74,2003,6.2903,4.4668,8.6063,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65-74,2004,6.3314,4.5559,8.5708,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65-74,2005,7.1988,5.334,9.5043,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65-74,2006,6.0078,4.3569,8.0782,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65-74,2007,4.3253,2.9705,6.0837,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65-74,2008,6.0644,4.4634,8.0484,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65-74,2009,6.2154,4.6467,8.1421,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65-74,2010,5.6575,4.2041,7.4498,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65-74,2011,6.2837,4.7976,8.0855,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65-74,2012,6.1593,4.7228,7.8933,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65-74,2013,6.2294,4.8624,7.8654,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65-74,2014,7.1731,5.7224,8.8793,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65-74,2015,5.8368,4.5837,7.3274,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65-74,2016,6.7088,5.3855,8.2575,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 75+,2000,9.9552,6.7798,14.0959,2000-2016,1.5591,-0.0699,3.2147,Stable,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 75+,2001,8.7113,5.94,12.3475,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 75+,2002,9.1982,6.3871,12.8288,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 75+,2003,9.8527,7.0198,13.4493,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 75+,2004,9.882,7.136,13.3394,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 75+,2005,10.2192,7.4971,13.6071,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 75+,2006,9.3447,6.8072,12.5142,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 75+,2007,7.4375,5.2586,10.2137,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 75+,2008,8.5867,6.3066,11.4236,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 75+,2009,9.6607,7.276,12.5751,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 75+,2010,11.9942,9.4008,15.0817,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 75+,2011,7.9588,5.9439,10.4371,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 75+,2012,9.1402,7.039,11.6721,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 75+,2013,10.0261,7.8857,12.5684,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 75+,2014,9.2779,7.2841,11.6484,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 75+,2015,13.7041,11.3407,16.4153,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 75+,2016,11.3795,9.2858,13.8029,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 20,2000,-,-,-,2000-2016,-,-,-,-,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 20,2001,0.5901,0.3651,0.9012,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 20,2002,0.5433,0.3317,0.8387,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 20,2003,0.4565,0.2658,0.7297,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 20,2004,0.694,0.4533,1.0148,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 20,2005,0.5097,0.3112,0.7859,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 20,2006,0.5339,0.3344,0.8079,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 20,2007,0.3938,0.2292,0.6306,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 20,2008,0.5536,0.3546,0.8228,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 20,2009,0.5317,0.3405,0.7908,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 20,2010,0.6909,0.4724,0.9754,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 20,2011,0.5337,0.3453,0.7881,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 20,2012,0.6976,0.4801,0.9796,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 20,2013,0.5939,0.3977,0.8529,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 20,2014,0.4486,0.2811,0.6788,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 20,2015,0.634,0.4336,0.8948,,,,,,Brain and Other Nervous System
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 20,2016,0.6594,0.4566,0.9215,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),All Ages,2000,2.6983,2.5057,2.9011,2000-2016,0.0698,-0.4773,0.6199,Stable,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),All Ages,2001,2.5758,2.3888,2.7731,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),All Ages,2002,2.6308,2.4441,2.8276,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),All Ages,2003,2.6568,2.4717,2.8516,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),All Ages,2004,2.4558,2.2794,2.6418,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),All Ages,2005,2.5227,2.3446,2.7101,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),All Ages,2006,2.3392,2.171,2.5166,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),All Ages,2007,2.3678,2.2006,2.544,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),All Ages,2008,2.4789,2.3084,2.6582,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),All Ages,2009,2.5316,2.3603,2.7116,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),All Ages,2010,2.5378,2.3685,2.7157,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),All Ages,2011,2.3692,2.2105,2.5361,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),All Ages,2012,2.6742,2.5059,2.8506,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),All Ages,2013,2.4295,2.2713,2.5956,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),All Ages,2014,2.8048,2.6378,2.9794,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),All Ages,2015,2.6037,2.4451,2.7697,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),All Ages,2016,2.5749,2.4192,2.7378,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages < 50,2000,1.0273,0.9107,1.1543,2000-2016,-0.4952,-1.3453,0.3622,Stable,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages < 50,2001,0.8568,0.7508,0.9732,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages < 50,2002,0.9071,0.7998,1.0245,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages < 50,2003,1.0127,0.8988,1.1368,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages < 50,2004,0.9254,0.8176,1.0432,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages < 50,2005,0.8684,0.7643,0.9826,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages < 50,2006,0.8202,0.7196,0.9307,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages < 50,2007,0.7574,0.6608,0.8638,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages < 50,2008,0.8375,0.7362,0.9485,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages < 50,2009,0.827,0.7268,0.9369,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages < 50,2010,0.8037,0.7044,0.9128,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages < 50,2011,0.9136,0.8081,1.0289,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages < 50,2012,0.9209,0.8152,1.0363,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages < 50,2013,0.7916,0.6937,0.8991,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages < 50,2014,0.955,0.8462,1.0735,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages < 50,2015,0.8743,0.7709,0.9874,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages < 50,2016,0.8696,0.7672,0.9814,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 50-64,2000,4.8278,4.1951,5.529,2000-2006,-2.6365,-4.6628,-0.5672,Trend is Falling,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 50-64,2001,4.8176,4.1971,5.504,2006-2016,1.1812,0.3647,2.0042,Trend is Rising,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 50-64,2002,4.7923,4.1884,5.4589,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 50-64,2003,4.6379,4.0572,5.2784,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 50-64,2004,4.2367,3.6946,4.8358,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 50-64,2005,4.2946,3.7621,4.8815,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 50-64,2006,4.243,3.727,4.8106,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 50-64,2007,4.429,3.9128,4.9945,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 50-64,2008,4.3507,3.8484,4.9003,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 50-64,2009,4.2365,3.7536,4.7642,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 50-64,2010,4.2571,3.7842,4.7727,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 50-64,2011,4.2415,3.7785,4.7455,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 50-64,2012,4.5734,4.0982,5.0886,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 50-64,2013,4.4122,3.9515,4.9119,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 50-64,2014,4.8799,4.3997,5.3983,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 50-64,2015,4.73,4.2602,5.2374,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 50-64,2016,4.626,4.1666,5.1224,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 65+,2000,9.7389,8.6197,10.9634,2000-2016,0.3734,-0.2968,1.0481,Stable,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 65+,2001,9.7587,8.6517,10.9689,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 65+,2002,9.936,8.8224,11.1519,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 65+,2003,9.7197,8.6278,10.9123,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 65+,2004,9.1057,8.0542,10.2568,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 65+,2005,9.8919,8.8042,11.077,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 65+,2006,8.778,7.7677,9.8837,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 65+,2007,9.1432,8.1294,10.2494,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 65+,2008,9.656,8.6134,10.7902,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 65+,2009,10.2686,9.2011,11.4257,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 65+,2010,10.4273,9.3696,11.5719,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 65+,2011,8.4822,7.5474,9.501,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 65+,2012,10.4596,9.4336,11.5668,,,,,,Brain and Other Nervous System
Both Sexes,Black (includes Hispanic),Ages 65+,2013,9.4556,8.4959,10.4938,,,,,,Brain and Other Nervous System
