Sex,Race/Ethnicity,Age,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction,Type
Both Sexes,Black (includes Hispanic),Ages 50-64,2002,0.6352,0.4283,0.907,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 50-64,2003,0.6305,0.4282,0.895,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 50-64,2004,0.4808,0.311,0.7102,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 50-64,2005,0.5749,0.3903,0.8163,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 50-64,2006,0.6161,0.4287,0.8576,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 50-64,2007,0.5923,0.4123,0.8239,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 50-64,2008,0.5456,0.3777,0.7626,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 50-64,2009,0.6853,0.4998,0.9171,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 50-64,2010,0.5646,0.4014,0.7718,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 50-64,2011,0.5024,0.3518,0.6956,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 50-64,2012,0.6339,0.4656,0.8433,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 50-64,2013,0.512,0.3639,0.7004,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 50-64,2014,0.5068,0.36,0.6933,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 50-64,2015,0.5254,0.3782,0.7112,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 50-64,2016,0.3027,0.1955,0.448,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65+,2000,3.0076,2.3931,3.7308,2000-2016,-2.3412,-3.3621,-1.3096,Trend is Falling,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65+,2001,2.5341,1.9831,3.1911,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65+,2002,2.029,1.538,2.6264,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65+,2003,2.2925,1.7734,2.916,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65+,2004,2.6342,2.0756,3.296,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65+,2005,2.3467,1.8231,2.9723,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65+,2006,2.4427,1.9096,3.0767,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65+,2007,2.5569,2.0185,3.1932,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65+,2008,2.0488,1.5838,2.6076,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65+,2009,2.2206,1.7348,2.7993,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65+,2010,2.2998,1.8136,2.8756,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65+,2011,2.4199,1.9282,2.9982,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65+,2012,2.0313,1.5972,2.5475,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65+,2013,1.9977,1.5662,2.5103,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65+,2014,1.9959,1.5723,2.4976,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65+,2015,1.8015,1.4067,2.2719,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65+,2016,1.6131,1.2477,2.0512,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages <15,2000,-,-,-,2000-2016,-,-,-,-,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages <15,2001,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages <15,2002,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages <15,2003,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages <15,2004,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages <15,2005,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages <15,2006,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages <15,2007,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages <15,2008,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages <15,2009,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages <15,2010,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages <15,2011,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages <15,2012,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages <15,2013,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages <15,2014,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages <15,2015,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages <15,2016,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 15-39,2000,-,-,-,2000-2016,-,-,-,-,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 15-39,2001,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 15-39,2002,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 15-39,2003,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 15-39,2004,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 15-39,2005,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 15-39,2006,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 15-39,2007,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 15-39,2008,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 15-39,2009,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 15-39,2010,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 15-39,2011,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 15-39,2012,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 15-39,2013,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 15-39,2014,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 15-39,2015,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 15-39,2016,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 40-64,2000,0.4742,0.3441,0.6371,2000-2016,-1.4646,-3.4368,0.5478,Stable,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 40-64,2001,0.2839,0.1868,0.4133,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 40-64,2002,0.3597,0.2504,0.5001,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 40-64,2003,0.4653,0.3429,0.6171,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 40-64,2004,0.3179,0.22,0.4443,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 40-64,2005,0.4331,0.3192,0.5744,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 40-64,2006,0.3927,0.2862,0.5258,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 40-64,2007,0.4214,0.3126,0.5558,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 40-64,2008,0.3958,0.2926,0.5237,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 40-64,2009,0.4083,0.3056,0.5349,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 40-64,2010,0.4097,0.3072,0.5356,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 40-64,2011,0.3182,0.2307,0.4285,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 40-64,2012,0.3915,0.2951,0.51,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 40-64,2013,0.402,0.3025,0.5239,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 40-64,2014,0.3684,0.2738,0.4854,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 40-64,2015,0.356,0.2654,0.4683,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 40-64,2016,0.1844,0.1227,0.2675,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65-74,2000,1.8435,1.243,2.6315,2000-2006,-10.5334,-17.9213,-2.4805,Trend is Falling,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65-74,2001,2.2128,1.5566,3.0518,2006-2011,9.4778,-6.829,28.6386,Stable,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65-74,2002,1.4864,0.9607,2.1954,2011-2016,-10.7555,-19.48,-1.0856,Trend is Falling,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65-74,2003,1.4781,0.9642,2.1692,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65-74,2004,1.533,1.0087,2.233,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65-74,2005,1.0447,0.6277,1.6347,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65-74,2006,0.9573,0.5567,1.5314,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65-74,2007,1.1786,0.737,1.7863,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65-74,2008,1.4582,0.9743,2.0994,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65-74,2009,1.4049,0.9236,2.0448,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65-74,2010,1.4368,0.9665,2.0564,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65-74,2011,1.6236,1.1276,2.2637,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65-74,2012,1.7931,1.2824,2.4399,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65-74,2013,1.1277,0.7396,1.647,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65-74,2014,1.0219,0.6637,1.5044,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65-74,2015,1.1283,0.7512,1.6261,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 65-74,2016,1.018,0.6662,1.4863,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 75+,2000,4.2814,3.2069,5.6003,2000-2016,-2.3035,-4.0206,-0.5557,Trend is Falling,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 75+,2001,2.8857,2.0209,3.9949,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 75+,2002,2.6226,1.8049,3.683,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 75+,2003,3.1838,2.2841,4.3203,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 75+,2004,3.8391,2.8488,5.0624,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 75+,2005,3.7713,2.7988,4.9721,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 75+,2006,4.0682,3.0644,5.2955,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 75+,2007,4.0651,3.0706,5.2787,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 75+,2008,2.695,1.9071,3.699,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 75+,2009,3.1132,2.2706,4.1661,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 75+,2010,3.244,2.3914,4.3014,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 75+,2011,3.2912,2.4423,4.3391,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 75+,2012,2.292,1.6046,3.1737,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 75+,2013,2.9496,2.1739,3.9122,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 75+,2014,3.0616,2.2854,4.0176,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 75+,2015,2.5381,1.8432,3.4089,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages 75+,2016,2.2643,1.624,3.074,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages < 20,2000,-,-,-,2000-2016,-,-,-,-,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages < 20,2001,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages < 20,2002,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages < 20,2003,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages < 20,2004,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages < 20,2005,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages < 20,2006,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages < 20,2007,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages < 20,2008,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages < 20,2009,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages < 20,2010,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages < 20,2011,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages < 20,2012,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages < 20,2013,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages < 20,2014,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages < 20,2015,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Black (includes Hispanic),Ages < 20,2016,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),All Ages,2000,0.7927,0.6586,0.9436,2000-2016,-0.7818,-1.7111,0.1563,Stable,Melanoma of the Skin
Both Sexes,Hispanic (any race),All Ages,2001,0.7874,0.6552,0.936,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),All Ages,2002,0.793,0.6597,0.9427,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),All Ages,2003,0.7873,0.6617,0.9275,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),All Ages,2004,0.6174,0.5119,0.7364,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),All Ages,2005,0.7271,0.6137,0.8536,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),All Ages,2006,0.8784,0.7533,1.0164,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),All Ages,2007,0.804,0.6871,0.9331,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),All Ages,2008,0.7232,0.6168,0.841,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),All Ages,2009,0.8172,0.7033,0.9424,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),All Ages,2010,0.7921,0.6843,0.9105,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),All Ages,2011,0.7994,0.6945,0.9143,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),All Ages,2012,0.7469,0.6473,0.8561,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),All Ages,2013,0.7406,0.6441,0.8462,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),All Ages,2014,0.7601,0.665,0.864,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),All Ages,2015,0.6827,0.5949,0.7788,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),All Ages,2016,0.6217,0.5406,0.7105,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages < 50,2000,0.2158,0.158,0.2862,2000-2016,-2.6399,-3.8922,-1.3712,Trend is Falling,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages < 50,2001,0.183,0.1315,0.2464,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages < 50,2002,0.1744,0.1253,0.2348,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages < 50,2003,0.1434,0.1002,0.1976,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages < 50,2004,0.1248,0.0863,0.1736,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages < 50,2005,0.1533,0.111,0.2053,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages < 50,2006,0.171,0.1273,0.2241,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages < 50,2007,0.1697,0.1262,0.2224,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages < 50,2008,0.1246,0.0885,0.1697,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages < 50,2009,0.1303,0.0939,0.1753,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages < 50,2010,0.1288,0.0926,0.1736,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages < 50,2011,0.156,0.117,0.2031,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages < 50,2012,0.1423,0.1053,0.1873,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages < 50,2013,0.1318,0.0969,0.1745,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages < 50,2014,0.1377,0.1025,0.1805,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages < 50,2015,0.1166,0.0845,0.1564,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages < 50,2016,0.1094,0.0786,0.1475,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 50-64,2000,1.297,0.9262,1.7668,2000-2016,-2.379,-3.4797,-1.2658,Trend is Falling,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 50-64,2001,1.1321,0.7966,1.5612,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 50-64,2002,1.0978,0.7762,1.5077,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 50-64,2003,1.3169,0.9735,1.7423,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 50-64,2004,1.2706,0.9423,1.6763,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 50-64,2005,1.1857,0.8794,1.5646,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 50-64,2006,1.2383,0.9321,1.6129,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 50-64,2007,0.9475,0.6906,1.2685,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 50-64,2008,1.085,0.8147,1.4159,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 50-64,2009,0.9983,0.7476,1.3061,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 50-64,2010,1.0378,0.7899,1.339,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 50-64,2011,0.9956,0.7596,1.2818,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 50-64,2012,0.8459,0.6335,1.1066,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 50-64,2013,1.0289,0.7989,1.3046,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 50-64,2014,1.1109,0.8766,1.3886,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 50-64,2015,0.7842,0.5939,1.0161,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 50-64,2016,0.8185,0.6275,1.0493,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 65+,2000,3.497,2.6238,4.5662,2000-2016,0.0718,-1.2353,1.3962,Stable,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 65+,2001,3.8395,2.9464,4.9172,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 65+,2002,3.9737,3.0576,5.0722,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 65+,2003,3.8457,2.9989,4.8572,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 65+,2004,2.6623,1.9849,3.4968,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 65+,2005,3.4684,2.7076,4.3771,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 65+,2006,4.5018,3.6357,5.5104,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 65+,2007,4.2655,3.4471,5.2186,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 65+,2008,3.721,2.9883,4.5795,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 65+,2009,4.5351,3.7262,5.466,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 65+,2010,4.2984,3.5404,5.1702,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 65+,2011,4.2505,3.5165,5.0921,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 65+,2012,4.0911,3.3885,4.8956,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 65+,2013,3.8843,3.2139,4.6521,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 65+,2014,3.9078,3.2511,4.6568,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 65+,2015,3.8037,3.1844,4.5083,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 65+,2016,3.3214,2.7597,3.9638,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages <15,2000,-,-,-,2000-2016,-,-,-,-,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages <15,2001,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages <15,2002,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages <15,2003,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages <15,2004,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages <15,2005,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages <15,2006,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages <15,2007,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages <15,2008,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages <15,2009,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages <15,2010,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages <15,2011,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages <15,2012,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages <15,2013,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages <15,2014,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages <15,2015,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages <15,2016,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 15-39,2000,0.1523,0.0938,0.2323,2000-2016,-,-,-,-,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 15-39,2001,0.1067,0.0605,0.1732,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 15-39,2002,0.1017,0.0577,0.1653,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 15-39,2003,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 15-39,2004,0.1099,0.0647,0.1736,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 15-39,2005,0.1045,0.0626,0.1637,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 15-39,2006,0.1492,0.0978,0.2174,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 15-39,2007,0.1322,0.0834,0.1981,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 15-39,2008,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 15-39,2009,0.0896,0.0519,0.1433,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 15-39,2010,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 15-39,2011,0.1046,0.0651,0.1588,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 15-39,2012,0.0779,0.0444,0.1264,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 15-39,2013,0.0966,0.0587,0.1492,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 15-39,2014,0.1168,0.0745,0.1737,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 15-39,2015,-,-,-,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 15-39,2016,0.0816,0.0473,0.1302,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 40-64,2000,0.976,0.7546,1.2417,2000-2016,-2.5463,-3.2645,-1.8229,Trend is Falling,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 40-64,2001,0.8696,0.6678,1.1131,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 40-64,2002,0.838,0.645,1.0705,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 40-64,2003,0.9013,0.7051,1.1348,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 40-64,2004,0.7958,0.6156,1.0117,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 40-64,2005,0.8219,0.6454,1.0316,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 40-64,2006,0.8391,0.6644,1.0453,,,,,,Melanoma of the Skin
Both Sexes,Hispanic (any race),Ages 40-64,2007,0.7124,0.5577,0.8965,,,,,,Melanoma of the Skin
