Sex,Race/Ethnicity,Age,Rate Type,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction,Type
Both Sexes,Non-Hispanic White,Ages 50-64,Delay-adjusted Rates,2007,14.0912,13.468,14.7358,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 50-64,Delay-adjusted Rates,2008,15.5853,14.9353,16.2564,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 50-64,Delay-adjusted Rates,2009,16.1291,15.475,16.8037,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 50-64,Delay-adjusted Rates,2010,16.2841,15.6355,16.9529,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 50-64,Delay-adjusted Rates,2011,17.2689,16.6057,17.9518,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 50-64,Delay-adjusted Rates,2012,18.0661,17.3915,18.7602,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 50-64,Delay-adjusted Rates,2013,18.9146,18.2268,19.6218,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 50-64,Delay-adjusted Rates,2014,19.0956,18.4051,19.8057,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 50-64,Delay-adjusted Rates,2015,18.1891,17.5143,18.8835,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 50-64,Delay-adjusted Rates,2016,17.0935,16.4318,17.7752,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Observed Rates,2000,21.8685,20.9574,22.809,2000-2003,-0.3759,-4.6253,4.0629,Stable,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Observed Rates,2001,20.9062,20.0151,21.8267,2003-2016,3.1675,2.756,3.5807,Trend is Rising,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Observed Rates,2002,21.4029,20.4985,22.3368,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Observed Rates,2003,21.329,20.426,22.2614,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Observed Rates,2004,22.1334,21.2127,23.0836,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Observed Rates,2005,23.221,22.2675,24.2046,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Observed Rates,2006,22.8057,21.8692,23.7718,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Observed Rates,2007,24.0128,23.0535,25.0015,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Observed Rates,2008,25.7285,24.7422,26.7437,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Observed Rates,2009,25.7758,24.7939,26.7863,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Observed Rates,2010,25.3346,24.3645,26.333,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Observed Rates,2011,26.4877,25.5016,27.5019,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Observed Rates,2012,28.2392,27.2345,29.2713,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Observed Rates,2013,29.1669,28.1599,30.2005,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Observed Rates,2014,30.7584,29.7359,31.807,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Observed Rates,2015,31.6207,30.6011,32.6657,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Observed Rates,2016,31.267,30.2614,32.2974,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Delay-adjusted Rates,2000,21.8685,20.9574,22.809,2000-2003,-0.7176,-4.949,3.7021,Stable,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Delay-adjusted Rates,2001,20.9062,20.0151,21.8267,2003-2016,3.4192,3.007,3.8331,Trend is Rising,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Delay-adjusted Rates,2002,21.4029,20.4985,22.3368,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Delay-adjusted Rates,2003,21.329,20.426,22.2614,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Delay-adjusted Rates,2004,22.1334,21.2127,23.0836,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Delay-adjusted Rates,2005,23.221,22.2675,24.2046,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Delay-adjusted Rates,2006,22.8057,21.8692,23.7718,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Delay-adjusted Rates,2007,24.0128,23.0535,25.0015,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Delay-adjusted Rates,2008,25.7618,24.7742,26.7783,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Delay-adjusted Rates,2009,25.8428,24.8583,26.8559,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Delay-adjusted Rates,2010,25.4302,24.4564,26.4324,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Delay-adjusted Rates,2011,26.6209,25.6297,27.6401,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Delay-adjusted Rates,2012,28.4186,27.4074,29.4571,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Delay-adjusted Rates,2013,29.3883,28.3736,30.4297,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Delay-adjusted Rates,2014,31.1277,30.0928,32.1888,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Delay-adjusted Rates,2015,32.2746,31.2339,33.3409,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65+,Delay-adjusted Rates,2016,32.7526,31.6991,33.8317,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Observed Rates,2000,0.32,0.2275,0.4374,2000-2016,1.3854,-0.0093,2.7996,Stable,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Observed Rates,2001,0.2914,0.203,0.4051,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Observed Rates,2002,0.2188,0.1429,0.3204,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Observed Rates,2003,0.3212,0.2272,0.4408,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Observed Rates,2004,0.3024,0.2106,0.4204,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Observed Rates,2005,0.2589,0.1734,0.3718,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Observed Rates,2006,0.2748,0.1867,0.3901,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Observed Rates,2007,0.2326,0.1519,0.3408,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Observed Rates,2008,0.2712,0.183,0.3871,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Observed Rates,2009,0.2946,0.2015,0.4159,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Observed Rates,2010,0.269,0.1801,0.3863,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Observed Rates,2011,0.3364,0.2356,0.4658,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Observed Rates,2012,0.3994,0.2879,0.5398,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Observed Rates,2013,0.3339,0.2326,0.4644,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Observed Rates,2014,0.3258,0.2256,0.4553,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Observed Rates,2015,0.3183,0.2191,0.447,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Observed Rates,2016,0.3525,0.2469,0.488,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Delay-adjusted Rates,2000,0.32,0.2275,0.4374,2000-2016,1.5618,0.1481,2.9955,Trend is Rising,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Delay-adjusted Rates,2001,0.2914,0.203,0.4051,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Delay-adjusted Rates,2002,0.2188,0.1429,0.3204,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Delay-adjusted Rates,2003,0.3212,0.2272,0.4408,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Delay-adjusted Rates,2004,0.3024,0.2106,0.4204,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Delay-adjusted Rates,2005,0.2589,0.1734,0.3718,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Delay-adjusted Rates,2006,0.2748,0.1867,0.3901,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Delay-adjusted Rates,2007,0.2326,0.1519,0.3408,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Delay-adjusted Rates,2008,0.2717,0.1833,0.3878,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Delay-adjusted Rates,2009,0.2955,0.2021,0.4171,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Delay-adjusted Rates,2010,0.2702,0.181,0.388,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Delay-adjusted Rates,2011,0.3386,0.2372,0.4687,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Delay-adjusted Rates,2012,0.4025,0.2901,0.5439,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Delay-adjusted Rates,2013,0.3372,0.2349,0.4688,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Delay-adjusted Rates,2014,0.3306,0.2289,0.4618,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Delay-adjusted Rates,2015,0.3256,0.2241,0.4569,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages <15,Delay-adjusted Rates,2016,0.3685,0.2581,0.5096,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Observed Rates,2000,0.2355,0.1774,0.3069,2000-2016,2.2603,0.9784,3.5585,Trend is Rising,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Observed Rates,2001,0.2789,0.2143,0.3571,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Observed Rates,2002,0.2464,0.185,0.3215,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Observed Rates,2003,0.2377,0.177,0.3126,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Observed Rates,2004,0.2812,0.2141,0.3627,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Observed Rates,2005,0.3674,0.2885,0.4612,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Observed Rates,2006,0.2915,0.2218,0.376,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Observed Rates,2007,0.3236,0.2496,0.4124,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Observed Rates,2008,0.2957,0.2249,0.3816,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Observed Rates,2009,0.2859,0.2157,0.3714,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Observed Rates,2010,0.2799,0.2099,0.3654,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Observed Rates,2011,0.2763,0.2064,0.3619,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Observed Rates,2012,0.3172,0.242,0.4081,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Observed Rates,2013,0.3086,0.2331,0.4002,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Observed Rates,2014,0.3048,0.232,0.3931,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Observed Rates,2015,0.3944,0.3101,0.4943,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Observed Rates,2016,0.4099,0.3249,0.5102,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Delay-adjusted Rates,2000,0.2355,0.1774,0.3069,2000-2016,2.4548,1.1346,3.7923,Trend is Rising,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Delay-adjusted Rates,2001,0.2789,0.2143,0.3571,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Delay-adjusted Rates,2002,0.2464,0.185,0.3215,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Delay-adjusted Rates,2003,0.2377,0.177,0.3126,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Delay-adjusted Rates,2004,0.2812,0.2141,0.3627,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Delay-adjusted Rates,2005,0.3674,0.2885,0.4612,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Delay-adjusted Rates,2006,0.2915,0.2218,0.376,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Delay-adjusted Rates,2007,0.3236,0.2496,0.4124,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Delay-adjusted Rates,2008,0.2961,0.2252,0.3821,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Delay-adjusted Rates,2009,0.2868,0.2164,0.3726,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Delay-adjusted Rates,2010,0.2814,0.211,0.3673,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Delay-adjusted Rates,2011,0.278,0.2077,0.3641,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Delay-adjusted Rates,2012,0.3198,0.2439,0.4113,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Delay-adjusted Rates,2013,0.3118,0.2355,0.4042,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Delay-adjusted Rates,2014,0.3089,0.2351,0.3981,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Delay-adjusted Rates,2015,0.4026,0.3165,0.5044,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 15-39,Delay-adjusted Rates,2016,0.4289,0.3399,0.5335,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Observed Rates,2000,5.4763,5.1728,5.7931,2000-2008,7.0024,5.8111,8.207,Trend is Rising,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Observed Rates,2001,5.5485,5.2462,5.8637,2008-2014,2.6415,0.8552,4.4595,Trend is Rising,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Observed Rates,2002,5.5615,5.2633,5.8722,2014-2016,-6.926,-14.0193,0.7525,Stable,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Observed Rates,2003,6.4295,6.1124,6.7589,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Observed Rates,2004,6.7045,6.385,7.0362,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Observed Rates,2005,7.4164,7.0799,7.7649,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Observed Rates,2006,8.0658,7.7224,8.4207,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Observed Rates,2007,8.2538,7.9108,8.6082,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Observed Rates,2008,8.9635,8.6085,9.3298,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Observed Rates,2009,9.2964,8.9379,9.6661,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Observed Rates,2010,9.2378,8.8841,9.6026,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Observed Rates,2011,9.6316,9.2731,10.001,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Observed Rates,2012,10.0023,9.6387,10.3769,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Observed Rates,2013,10.3676,9.9982,10.7481,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Observed Rates,2014,10.3594,9.9906,10.7393,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Observed Rates,2015,9.7501,9.3926,10.1187,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Observed Rates,2016,9.069,8.7218,9.4276,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Delay-adjusted Rates,2000,5.4763,5.1728,5.7931,2000-2008,7.025,5.833,8.2304,Trend is Rising,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Delay-adjusted Rates,2001,5.5485,5.2462,5.8637,2008-2014,2.8138,1.0238,4.6356,Trend is Rising,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Delay-adjusted Rates,2002,5.5615,5.2633,5.8722,2014-2016,-5.3398,-12.5577,2.4739,Stable,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Delay-adjusted Rates,2003,6.4295,6.1124,6.7589,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Delay-adjusted Rates,2004,6.7045,6.385,7.0362,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Delay-adjusted Rates,2005,7.4164,7.0799,7.7649,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Delay-adjusted Rates,2006,8.0658,7.7224,8.4207,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Delay-adjusted Rates,2007,8.2538,7.9108,8.6082,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Delay-adjusted Rates,2008,8.9783,8.6228,9.3452,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Delay-adjusted Rates,2009,9.328,8.9683,9.6989,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Delay-adjusted Rates,2010,9.2824,8.927,9.6489,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Delay-adjusted Rates,2011,9.693,9.3323,10.0648,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Delay-adjusted Rates,2012,10.0823,9.7157,10.4599,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Delay-adjusted Rates,2013,10.4663,10.0934,10.8504,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Delay-adjusted Rates,2014,10.5024,10.1285,10.8876,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Delay-adjusted Rates,2015,9.9668,9.6013,10.3436,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 40-64,Delay-adjusted Rates,2016,9.5179,9.1534,9.8941,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Observed Rates,2000,19.1127,17.9143,20.3702,2000-2010,2.3524,1.4183,3.295,Trend is Rising,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Observed Rates,2001,18.1376,16.9638,19.3711,2010-2016,5.1816,3.5453,6.8438,Trend is Rising,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Observed Rates,2002,19.6663,18.436,20.9571,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Observed Rates,2003,18.9867,17.7743,20.26,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Observed Rates,2004,19.2209,17.9972,20.5059,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Observed Rates,2005,20.8498,19.5606,22.2016,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Observed Rates,2006,20.1884,18.933,21.5051,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Observed Rates,2007,21.2926,20.0101,22.6355,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Observed Rates,2008,22.1546,20.8698,23.4977,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Observed Rates,2009,23.5427,22.2356,24.9065,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Observed Rates,2010,22.7307,21.4602,24.0566,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Observed Rates,2011,23.498,22.2246,24.8253,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Observed Rates,2012,26.2593,24.9514,27.6177,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Observed Rates,2013,26.4238,25.1489,27.7466,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Observed Rates,2014,27.9451,26.6629,29.2731,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Observed Rates,2015,30.8438,29.5224,32.2093,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Observed Rates,2016,30.3207,29.0297,31.6546,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Delay-adjusted Rates,2000,19.1127,17.9143,20.3702,2000-2010,2.3203,1.4284,3.22,Trend is Rising,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Delay-adjusted Rates,2001,18.1376,16.9638,19.3711,2010-2016,5.7859,4.2135,7.3819,Trend is Rising,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Delay-adjusted Rates,2002,19.6663,18.436,20.9571,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Delay-adjusted Rates,2003,18.9867,17.7743,20.26,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Delay-adjusted Rates,2004,19.2209,17.9972,20.5059,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Delay-adjusted Rates,2005,20.8498,19.5606,22.2016,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Delay-adjusted Rates,2006,20.1884,18.933,21.5051,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Delay-adjusted Rates,2007,21.2926,20.0101,22.6355,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Delay-adjusted Rates,2008,22.1829,20.8965,23.5276,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Delay-adjusted Rates,2009,23.6052,22.2946,24.9725,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Delay-adjusted Rates,2010,22.8161,21.5408,24.147,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Delay-adjusted Rates,2011,23.6143,22.3345,24.948,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Delay-adjusted Rates,2012,26.4265,25.1104,27.7936,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Delay-adjusted Rates,2013,26.6213,25.3369,27.9539,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Delay-adjusted Rates,2014,28.2779,26.9804,29.6215,,,,,,Liver & Intrahepatic Bile Duct
Both Sexes,Non-Hispanic White,Ages 65-74,Delay-adjusted Rates,2015,31.4785,30.1299,32.8718,,,,,,Liver & Intrahepatic Bile Duct
