Sex,Race/Ethnicity,Age,Rate Type,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction,Type
Both Sexes,Hispanic (any race),Ages 15-39,Delay-adjusted Rates,2006,0.76,0.585,0.9697,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 15-39,Delay-adjusted Rates,2007,0.5765,0.4239,0.7641,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 15-39,Delay-adjusted Rates,2008,0.7565,0.5825,0.9644,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 15-39,Delay-adjusted Rates,2009,0.779,0.6034,0.988,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 15-39,Delay-adjusted Rates,2010,0.8422,0.662,1.055,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 15-39,Delay-adjusted Rates,2011,0.8592,0.6773,1.0734,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 15-39,Delay-adjusted Rates,2012,0.7123,0.5471,0.9099,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 15-39,Delay-adjusted Rates,2013,0.8371,0.6571,1.0493,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 15-39,Delay-adjusted Rates,2014,0.7195,0.556,0.9144,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 15-39,Delay-adjusted Rates,2015,0.7774,0.6079,0.978,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 15-39,Delay-adjusted Rates,2016,0.6933,0.5348,0.8826,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Observed Rates,2000,30.034,28.1705,31.9861,2000-2016,-2.8469,-3.2167,-2.4757,Trend is Falling,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Observed Rates,2001,29.4984,27.6938,31.3872,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Observed Rates,2002,28.6942,26.9599,30.5084,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Observed Rates,2003,29.7446,28.0233,31.5416,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Observed Rates,2004,27.2213,25.6192,28.8952,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Observed Rates,2005,27.0327,25.4724,28.6616,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Observed Rates,2006,26.4166,24.9201,27.9777,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Observed Rates,2007,24.3686,22.9726,25.8257,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Observed Rates,2008,24.9831,23.6063,26.4181,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Observed Rates,2009,25.0569,23.7177,26.4512,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Observed Rates,2010,21.358,20.1581,22.61,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Observed Rates,2011,22.9673,21.7534,24.2307,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Observed Rates,2012,20.5691,19.4456,21.7402,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Observed Rates,2013,20.9577,19.8468,22.1145,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Observed Rates,2014,20.4182,19.3452,21.5353,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Observed Rates,2015,20.2076,19.1616,21.2959,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Observed Rates,2016,19.8067,18.7917,20.8625,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Delay-adjusted Rates,2000,30.034,28.1705,31.9861,2000-2016,-2.7357,-3.1205,-2.3493,Trend is Falling,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Delay-adjusted Rates,2001,29.4984,27.6938,31.3872,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Delay-adjusted Rates,2002,28.6942,26.9599,30.5084,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Delay-adjusted Rates,2003,29.7446,28.0233,31.5416,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Delay-adjusted Rates,2004,27.2213,25.6192,28.8952,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Delay-adjusted Rates,2005,27.0327,25.4724,28.6616,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Delay-adjusted Rates,2006,26.4166,24.9201,27.9777,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Delay-adjusted Rates,2007,24.3686,22.9726,25.8257,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Delay-adjusted Rates,2008,25.0028,23.6249,26.4388,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Delay-adjusted Rates,2009,25.0929,23.7517,26.4891,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Delay-adjusted Rates,2010,21.4142,20.2111,22.6694,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Delay-adjusted Rates,2011,23.0512,21.8329,24.3193,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Delay-adjusted Rates,2012,20.6595,19.531,21.8357,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Delay-adjusted Rates,2013,21.0597,19.9433,22.2221,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Delay-adjusted Rates,2014,20.5749,19.4935,21.7006,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Delay-adjusted Rates,2015,20.5033,19.4418,21.6075,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 40-64,Delay-adjusted Rates,2016,20.3731,19.329,21.4589,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Observed Rates,2000,172.3398,161.1955,184.0503,2000-2006,-0.1212,-1.8258,1.613,Stable,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Observed Rates,2001,161.1973,150.6301,172.3086,2006-2016,-2.2304,-2.9093,-1.5467,Trend is Falling,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Observed Rates,2002,174.7513,163.9243,186.1036,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Observed Rates,2003,168.058,157.6164,179.0074,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Observed Rates,2004,165.3317,155.1523,176.0018,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Observed Rates,2005,170.8418,160.5944,181.5681,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Observed Rates,2006,166.5306,156.623,176.8983,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Observed Rates,2007,168.7379,158.955,178.9632,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Observed Rates,2008,161.7133,152.383,171.464,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Observed Rates,2009,156.1342,147.163,165.507,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Observed Rates,2010,146.6599,138.1822,155.5201,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Observed Rates,2011,147.9633,139.6164,156.6763,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Observed Rates,2012,144.0768,136.0709,152.4284,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Observed Rates,2013,150.0921,142.1144,158.3977,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Observed Rates,2014,141.043,133.5317,148.864,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Observed Rates,2015,140.3907,133.0981,147.9761,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Observed Rates,2016,130.2903,123.4511,137.4066,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Delay-adjusted Rates,2000,172.3398,161.1955,184.0503,2000-2016,-1.4776,-1.8296,-1.1244,Trend is Falling,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Delay-adjusted Rates,2001,161.1973,150.6301,172.3086,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Delay-adjusted Rates,2002,174.7513,163.9243,186.1036,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Delay-adjusted Rates,2003,168.058,157.6164,179.0074,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Delay-adjusted Rates,2004,165.3317,155.1523,176.0018,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Delay-adjusted Rates,2005,170.8418,160.5944,181.5681,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Delay-adjusted Rates,2006,166.5306,156.623,176.8983,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Delay-adjusted Rates,2007,168.7379,158.955,178.9632,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Delay-adjusted Rates,2008,161.8259,152.489,171.5833,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Delay-adjusted Rates,2009,156.3733,147.3884,165.7601,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Delay-adjusted Rates,2010,146.9466,138.4525,155.8236,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Delay-adjusted Rates,2011,148.3988,140.0272,157.1372,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Delay-adjusted Rates,2012,144.6743,136.6345,153.0608,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Delay-adjusted Rates,2013,150.8351,142.8165,159.1827,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Delay-adjusted Rates,2014,142.2466,134.6691,150.1356,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Delay-adjusted Rates,2015,142.4921,135.0894,150.1903,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 65-74,Delay-adjusted Rates,2016,134.794,127.7155,142.156,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Observed Rates,2000,244.1241,227.0073,262.1985,2000-2010,0.1286,-0.8324,1.0988,Stable,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Observed Rates,2001,254.4045,237.5242,272.1786,2010-2016,-3.139,-4.8126,-1.436,Trend is Falling,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Observed Rates,2002,248.7486,232.5887,265.7471,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Observed Rates,2003,242.3771,226.8431,258.7031,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Observed Rates,2004,270.7869,254.7744,287.5487,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Observed Rates,2005,236.4768,221.968,251.692,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Observed Rates,2006,236.3796,222.2767,251.1491,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Observed Rates,2007,261.1617,246.6718,276.2852,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Observed Rates,2008,254.2116,240.1976,268.8315,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Observed Rates,2009,254.1504,240.5229,268.3509,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Observed Rates,2010,252.745,239.509,266.523,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Observed Rates,2011,243.6709,231.0184,256.8361,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Observed Rates,2012,229.21,217.2274,241.6805,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Observed Rates,2013,233.1837,221.3888,245.4426,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Observed Rates,2014,218.2088,207.0845,229.7741,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Observed Rates,2015,212.8072,202.0747,223.9597,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Observed Rates,2016,211.6989,201.2201,222.5794,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Delay-adjusted Rates,2000,244.1241,227.0073,262.1985,2000-2009,0.3247,-0.857,1.5206,Stable,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Delay-adjusted Rates,2001,254.4045,237.5242,272.1786,2009-2016,-2.4541,-3.8385,-1.0499,Trend is Falling,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Delay-adjusted Rates,2002,248.7486,232.5887,265.7471,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Delay-adjusted Rates,2003,242.3771,226.8431,258.7031,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Delay-adjusted Rates,2004,270.7869,254.7744,287.5487,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Delay-adjusted Rates,2005,236.4768,221.968,251.692,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Delay-adjusted Rates,2006,236.3796,222.2767,251.1491,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Delay-adjusted Rates,2007,261.1617,246.6718,276.2852,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Delay-adjusted Rates,2008,254.3989,240.3745,269.0295,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Delay-adjusted Rates,2009,254.5314,240.8833,268.753,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Delay-adjusted Rates,2010,253.2531,239.9904,267.0585,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Delay-adjusted Rates,2011,244.3973,231.7065,257.6018,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Delay-adjusted Rates,2012,230.1146,218.084,242.6343,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Delay-adjusted Rates,2013,234.2775,222.426,246.5943,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Delay-adjusted Rates,2014,219.9841,208.7679,231.6437,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Delay-adjusted Rates,2015,215.9174,205.0267,227.2321,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages 75+,Delay-adjusted Rates,2016,218.5946,207.7729,229.8266,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Observed Rates,2000,-,-,-,2000-2016,-,-,-,-,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Observed Rates,2001,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Observed Rates,2002,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Observed Rates,2003,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Observed Rates,2004,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Observed Rates,2005,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Observed Rates,2006,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Observed Rates,2007,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Observed Rates,2008,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Observed Rates,2009,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Observed Rates,2010,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Observed Rates,2011,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Observed Rates,2012,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Observed Rates,2013,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Observed Rates,2014,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Observed Rates,2015,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Observed Rates,2016,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Delay-adjusted Rates,2000,-,-,-,2000-2016,-,-,-,-,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Delay-adjusted Rates,2001,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Delay-adjusted Rates,2002,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Delay-adjusted Rates,2003,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Delay-adjusted Rates,2004,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Delay-adjusted Rates,2005,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Delay-adjusted Rates,2006,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Delay-adjusted Rates,2007,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Delay-adjusted Rates,2008,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Delay-adjusted Rates,2009,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Delay-adjusted Rates,2010,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Delay-adjusted Rates,2011,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Delay-adjusted Rates,2012,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Delay-adjusted Rates,2013,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Delay-adjusted Rates,2014,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Delay-adjusted Rates,2015,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Hispanic (any race),Ages < 20,Delay-adjusted Rates,2016,-,-,-,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Observed Rates,2000,72.5664,71.9631,73.1736,2000-2008,-0.5342,-0.814,-0.2536,Trend is Falling,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Observed Rates,2001,72.2119,71.6118,72.816,2008-2016,-2.1902,-2.4701,-1.9095,Trend is Falling,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Observed Rates,2002,71.8489,71.253,72.4488,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Observed Rates,2003,71.1282,70.5372,71.7231,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Observed Rates,2004,70.1503,69.5648,70.7397,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Observed Rates,2005,70.7378,70.1455,71.3342,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Observed Rates,2006,70.7939,70.2081,71.3836,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Observed Rates,2007,70.1769,69.5964,70.7614,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Observed Rates,2008,69.4508,68.8767,70.0287,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Observed Rates,2009,68.3903,67.8235,68.961,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Observed Rates,2010,65.6774,65.1242,66.2344,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Observed Rates,2011,64.4366,63.8917,64.9852,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Observed Rates,2012,63.3062,62.771,63.8452,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Observed Rates,2013,62.122,61.5963,62.6514,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Observed Rates,2014,61.2108,60.6936,61.7318,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Observed Rates,2015,60.3949,59.8843,60.9091,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Observed Rates,2016,57.5305,57.0357,58.029,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Delay-adjusted Rates,2000,72.5664,71.9631,73.1736,2000-2007,-0.4119,-0.7345,-0.0882,Trend is Falling,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Delay-adjusted Rates,2001,72.2119,71.6118,72.816,2007-2016,-1.8729,-2.0929,-1.6524,Trend is Falling,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Delay-adjusted Rates,2002,71.8489,71.253,72.4488,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Delay-adjusted Rates,2003,71.1282,70.5372,71.7231,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Delay-adjusted Rates,2004,70.1503,69.5648,70.7397,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Delay-adjusted Rates,2005,70.7378,70.1455,71.3342,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Delay-adjusted Rates,2006,70.7939,70.2081,71.3836,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Delay-adjusted Rates,2007,70.1769,69.5964,70.7614,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Delay-adjusted Rates,2008,69.5089,68.9343,70.0873,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Delay-adjusted Rates,2009,68.5041,67.9363,69.0757,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Delay-adjusted Rates,2010,65.8401,65.2855,66.3985,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Delay-adjusted Rates,2011,64.6507,64.1041,65.2012,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Delay-adjusted Rates,2012,63.5685,63.0311,64.1097,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Delay-adjusted Rates,2013,62.431,61.9027,62.963,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Delay-adjusted Rates,2014,61.6546,61.1336,62.1793,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Delay-adjusted Rates,2015,61.094,60.5775,61.6142,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,All Ages,Delay-adjusted Rates,2016,58.9786,58.4713,59.4897,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Observed Rates,2000,5.4117,5.2103,5.6192,2000-2008,-1.6525,-2.3352,-0.9651,Trend is Falling,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Observed Rates,2001,5.3624,5.1622,5.5686,2008-2016,-5.2603,-6.0898,-4.4235,Trend is Falling,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Observed Rates,2002,5.4207,5.2198,5.6276,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Observed Rates,2003,5.4881,5.2856,5.6967,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Observed Rates,2004,5.2081,5.0106,5.4118,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Observed Rates,2005,5.0402,4.8431,5.2437,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Observed Rates,2006,5.0741,4.8769,5.2776,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Observed Rates,2007,4.7909,4.5981,4.9901,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Observed Rates,2008,4.9253,4.7275,5.1296,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Observed Rates,2009,4.4287,4.2393,4.6247,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Observed Rates,2010,4.4302,4.2388,4.6283,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Observed Rates,2011,4.0779,3.8912,4.2715,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Observed Rates,2012,3.9047,3.7206,4.0958,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Observed Rates,2013,3.6973,3.5152,3.8867,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Observed Rates,2014,3.4703,3.2917,3.6562,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Observed Rates,2015,3.3799,3.2018,3.5654,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Observed Rates,2016,3.1277,2.9552,3.3077,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Delay-adjusted Rates,2000,5.4117,5.2103,5.6192,2000-2008,-1.6634,-2.3405,-0.9816,Trend is Falling,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Delay-adjusted Rates,2001,5.3624,5.1622,5.5686,2008-2016,-5.0894,-5.9136,-4.2578,Trend is Falling,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Delay-adjusted Rates,2002,5.4207,5.2198,5.6276,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Delay-adjusted Rates,2003,5.4881,5.2856,5.6967,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Delay-adjusted Rates,2004,5.2081,5.0106,5.4118,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Delay-adjusted Rates,2005,5.0402,4.8431,5.2437,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Delay-adjusted Rates,2006,5.0741,4.8769,5.2776,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Delay-adjusted Rates,2007,4.7909,4.5981,4.9901,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Delay-adjusted Rates,2008,4.9297,4.7317,5.1342,,,,,,Lung & Bronchus
Both Sexes,Non-Hispanic White,Ages < 50,Delay-adjusted Rates,2009,4.4363,4.2466,4.6327,,,,,,Lung & Bronchus
