Sex,Race/Ethnicity,Age,Rate Type,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction,Type
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Observed Rates,2002,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Observed Rates,2003,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Observed Rates,2004,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Observed Rates,2005,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Observed Rates,2006,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Observed Rates,2007,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Observed Rates,2008,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Observed Rates,2009,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Observed Rates,2010,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Observed Rates,2011,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Observed Rates,2012,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Observed Rates,2013,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Observed Rates,2014,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Observed Rates,2015,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Observed Rates,2016,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Delay-adjusted Rates,2000,-,-,-,2000-2016,-,-,-,-,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Delay-adjusted Rates,2001,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Delay-adjusted Rates,2002,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Delay-adjusted Rates,2003,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Delay-adjusted Rates,2004,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Delay-adjusted Rates,2005,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Delay-adjusted Rates,2006,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Delay-adjusted Rates,2007,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Delay-adjusted Rates,2008,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Delay-adjusted Rates,2009,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Delay-adjusted Rates,2010,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Delay-adjusted Rates,2011,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Delay-adjusted Rates,2012,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Delay-adjusted Rates,2013,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Delay-adjusted Rates,2014,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Delay-adjusted Rates,2015,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,American Indian / Alaska Native (includes Hispanic),Ages < 20,Delay-adjusted Rates,2016,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Observed Rates,2000,9.3197,8.5782,10.1065,2000-2016,-0.1042,-0.5783,0.3722,Stable,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Observed Rates,2001,8.3578,7.6714,9.0875,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Observed Rates,2002,8.6983,8.0223,9.415,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Observed Rates,2003,8.0214,7.393,8.6882,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Observed Rates,2004,8.1482,7.5239,8.8097,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Observed Rates,2005,8.4957,7.8708,9.1562,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Observed Rates,2006,8.2035,7.6053,8.8358,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Observed Rates,2007,7.5416,6.981,8.1349,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Observed Rates,2008,8.4787,7.8925,9.0965,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Observed Rates,2009,7.888,7.3342,8.4721,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Observed Rates,2010,8.1122,7.5637,8.6898,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Observed Rates,2011,7.9809,7.4451,8.5449,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Observed Rates,2012,8.2367,7.7041,8.7964,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Observed Rates,2013,8.6167,8.0843,9.175,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Observed Rates,2014,8.2162,7.7083,8.749,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Observed Rates,2015,8.6197,8.1084,9.1551,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Observed Rates,2016,8.3274,7.8386,8.8392,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Delay-adjusted Rates,2000,9.3197,8.5782,10.1065,2000-2007,-1.6109,-3.1548,-0.0423,Trend is Falling,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Delay-adjusted Rates,2001,8.3578,7.6714,9.0875,2007-2016,1.243,0.3346,2.1597,Trend is Rising,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Delay-adjusted Rates,2002,8.6983,8.0223,9.415,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Delay-adjusted Rates,2003,8.0214,7.393,8.6882,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Delay-adjusted Rates,2004,8.1482,7.5239,8.8097,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Delay-adjusted Rates,2005,8.4957,7.8708,9.1562,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Delay-adjusted Rates,2006,8.2035,7.6053,8.8358,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Delay-adjusted Rates,2007,7.5416,6.981,8.1349,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Delay-adjusted Rates,2008,8.5125,7.924,9.1327,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Delay-adjusted Rates,2009,7.9484,7.3904,8.5369,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Delay-adjusted Rates,2010,8.2102,7.6551,8.7947,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Delay-adjusted Rates,2011,8.1071,7.5629,8.6799,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Delay-adjusted Rates,2012,8.3992,7.8561,8.9698,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Delay-adjusted Rates,2013,8.8181,8.2733,9.3893,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Delay-adjusted Rates,2014,8.4495,7.9272,8.9972,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Delay-adjusted Rates,2015,8.9238,8.3944,9.4779,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),All Ages,Delay-adjusted Rates,2016,8.7227,8.2105,9.2586,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Observed Rates,2000,3.2118,2.7763,3.6959,2000-2016,-0.3133,-0.9209,0.2981,Stable,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Observed Rates,2001,2.6798,2.2886,3.1183,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Observed Rates,2002,3.3264,2.8977,3.8005,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Observed Rates,2003,3.1555,2.7449,3.6103,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Observed Rates,2004,3.2069,2.7989,3.6577,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Observed Rates,2005,3.3408,2.9267,3.7972,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Observed Rates,2006,3.284,2.8799,3.7291,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Observed Rates,2007,3.0597,2.6725,3.4873,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Observed Rates,2008,3.1085,2.7224,3.534,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Observed Rates,2009,3.0221,2.6483,3.4342,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Observed Rates,2010,2.8198,2.4615,3.2159,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Observed Rates,2011,3.0003,2.6345,3.4032,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Observed Rates,2012,3.2255,2.8484,3.639,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Observed Rates,2013,3.2278,2.853,3.6384,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Observed Rates,2014,2.8717,2.5242,3.2542,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Observed Rates,2015,2.9986,2.6457,3.3858,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Observed Rates,2016,3.0382,2.6898,3.4199,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Delay-adjusted Rates,2000,3.2118,2.7763,3.6959,2000-2016,-0.0431,-0.6488,0.5663,Stable,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Delay-adjusted Rates,2001,2.6798,2.2886,3.1183,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Delay-adjusted Rates,2002,3.3264,2.8977,3.8005,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Delay-adjusted Rates,2003,3.1555,2.7449,3.6103,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Delay-adjusted Rates,2004,3.2069,2.7989,3.6577,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Delay-adjusted Rates,2005,3.3408,2.9267,3.7972,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Delay-adjusted Rates,2006,3.284,2.8799,3.7291,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Delay-adjusted Rates,2007,3.0597,2.6725,3.4873,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Delay-adjusted Rates,2008,3.121,2.7334,3.5482,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Delay-adjusted Rates,2009,3.045,2.6684,3.4601,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Delay-adjusted Rates,2010,2.8533,2.4907,3.254,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Delay-adjusted Rates,2011,3.0491,2.6773,3.4583,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Delay-adjusted Rates,2012,3.2904,2.9057,3.712,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Delay-adjusted Rates,2013,3.304,2.9204,3.7241,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Delay-adjusted Rates,2014,2.9528,2.5955,3.3458,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Delay-adjusted Rates,2015,3.1059,2.7403,3.5065,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages < 50,Delay-adjusted Rates,2016,3.1788,2.8143,3.5777,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Observed Rates,2000,20.1387,17.5391,23.0151,2000-2016,-0.006,-0.9051,0.9012,Stable,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Observed Rates,2001,17.0533,14.7399,19.6272,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Observed Rates,2002,17.6964,15.4071,20.2301,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Observed Rates,2003,17.4205,15.2207,19.8495,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Observed Rates,2004,15.192,13.1902,17.4115,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Observed Rates,2005,16.9071,14.8526,19.1666,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Observed Rates,2006,15.959,14.0229,18.088,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Observed Rates,2007,15.1926,13.3509,17.2174,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Observed Rates,2008,18.1463,16.1807,20.2847,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Observed Rates,2009,15.2053,13.4598,17.1147,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Observed Rates,2010,17.7343,15.8832,19.7418,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Observed Rates,2011,14.9603,13.2917,16.78,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Observed Rates,2012,15.9221,14.227,17.7634,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Observed Rates,2013,17.8172,16.0576,19.7172,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Observed Rates,2014,16.0138,14.3738,17.7899,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Observed Rates,2015,18.2774,16.5295,20.1593,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Observed Rates,2016,18.2101,16.494,20.0561,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2000,20.1387,17.5391,23.0151,2000-2016,0.2731,-0.6681,1.2233,Stable,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2001,17.0533,14.7399,19.6272,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2002,17.6964,15.4071,20.2301,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2003,17.4205,15.2207,19.8495,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2004,15.192,13.1902,17.4115,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2005,16.9071,14.8526,19.1666,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2006,15.959,14.0229,18.088,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2007,15.1926,13.3509,17.2174,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2008,18.2181,16.2447,20.3648,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2009,15.3235,13.5644,17.2474,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2010,17.9495,16.0759,19.9806,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2011,15.2054,13.5094,17.054,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2012,16.2412,14.512,18.1183,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2013,18.2393,16.438,20.183,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2014,16.4832,14.7949,18.3101,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2015,18.8916,17.0849,20.8352,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Delay-adjusted Rates,2016,19.0564,17.2603,20.9864,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Observed Rates,2000,31.4546,27.2474,36.1341,2000-2016,-0.0381,-0.6905,0.6186,Stable,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Observed Rates,2001,30.5507,26.5386,35.0056,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Observed Rates,2002,28.7797,24.9857,32.9932,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Observed Rates,2003,24.7293,21.3152,28.5405,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Observed Rates,2004,28.0831,24.5293,32.0129,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Observed Rates,2005,28.0301,24.5347,31.8861,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Observed Rates,2006,27.1691,23.8257,30.8537,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Observed Rates,2007,24.125,21.0518,27.5237,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Observed Rates,2008,27.7561,24.4939,31.3319,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Observed Rates,2009,27.0661,23.9291,30.5008,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Observed Rates,2010,26.9976,23.9424,30.3355,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Observed Rates,2011,28.2163,25.1777,31.5216,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Observed Rates,2012,27.8103,24.8719,31.0005,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Observed Rates,2013,28.555,25.6605,31.6867,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Observed Rates,2014,29.5649,26.7287,32.6218,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Observed Rates,2015,29.3453,26.5836,32.3165,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Observed Rates,2016,26.8853,24.3343,29.6326,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Delay-adjusted Rates,2000,31.4546,27.2474,36.1341,2000-2003,-6.565,-14.1021,1.6333,Stable,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Delay-adjusted Rates,2001,30.5507,26.5386,35.0056,2003-2016,0.9671,0.2364,1.7032,Trend is Rising,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Delay-adjusted Rates,2002,28.7797,24.9857,32.9932,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Delay-adjusted Rates,2003,24.7293,21.3152,28.5405,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Delay-adjusted Rates,2004,28.0831,24.5293,32.0129,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Delay-adjusted Rates,2005,28.0301,24.5347,31.8861,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Delay-adjusted Rates,2006,27.1691,23.8257,30.8537,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Delay-adjusted Rates,2007,24.125,21.0518,27.5237,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Delay-adjusted Rates,2008,27.8665,24.5913,31.4561,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Delay-adjusted Rates,2009,27.2727,24.1118,30.7328,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Delay-adjusted Rates,2010,27.3259,24.2335,30.7032,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Delay-adjusted Rates,2011,28.6454,25.5604,31.9995,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Delay-adjusted Rates,2012,28.3462,25.3511,31.5962,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Delay-adjusted Rates,2013,29.2115,26.2507,32.4129,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Delay-adjusted Rates,2014,30.3897,27.4744,33.5294,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Delay-adjusted Rates,2015,30.4085,27.5468,33.4843,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages 65+,Delay-adjusted Rates,2016,28.2033,25.5264,31.0827,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages <15,Observed Rates,2000,-,-,-,2000-2016,-,-,-,-,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages <15,Observed Rates,2001,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages <15,Observed Rates,2002,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages <15,Observed Rates,2003,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages <15,Observed Rates,2004,-,-,-,,,,,,Oral Cavity & Pharynx
Both Sexes,Asian / Pacific Islander (includes Hispanic),Ages <15,Observed Rates,2005,-,-,-,,,,,,Oral Cavity & Pharynx
